timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,id,is_powering_off,warning
216748452,11.2012,11.213434,50.778,50.777958,0.0,1978.5896,0.7768932,1.0312451,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
217746304,11.0372,11.23246,50.778,50.777958,0.0,1992.6643,0.78722626,1.029755,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
218746771,11.2996,11.111092,50.778,50.777958,0.0,2006.776,0.7317415,1.0378075,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
219755457,11.4636,11.150739,50.778,50.777958,0.0,2021.0034,0.74679524,1.0356103,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
220755180,11.4307995,11.25427,50.778,50.777958,0.0,2035.1041,0.7920833,1.029056,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
221756167,10.906,11.294318,50.778,50.777958,0.0,2049.2227,0.8100534,1.0264783,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
222755179,11.0372,11.29515,50.778,50.777958,0.0,2063.3152,0.8083287,1.026725,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
223765406,11.1356,11.291267,50.778,50.777958,0.0,2077.565,0.80514866,1.0271806,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
224765167,11.693199,11.411055,50.778,50.777958,0.0,2091.668,0.8530889,1.020357,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
225765398,11.398,11.444764,50.778,50.777958,0.0,2105.7783,0.86381775,1.0188423,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
226765169,11.365199,11.457374,50.778,50.777958,0.0,2119.8801,0.8679362,1.0182621,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
227765167,11.1356,11.389803,50.778,50.777958,0.0,2133.9858,0.8427654,1.0218188,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
228776460,11.102799,11.32612,50.778,50.777958,0.0,2148.2502,0.81752354,1.0254104,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
229775166,11.7588,11.337421,50.778,50.777958,0.0,2162.3376,0.82918555,1.0237479,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
230785292,11.234,11.205697,50.778,50.777958,0.0,2176.5876,0.7694321,1.0323238,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
231787224,11.1684,11.246333,50.778,50.777958,0.0,2190.721,0.7854696,1.030008,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
232785175,11.3324,11.316783,50.778,50.777958,0.0,2204.7988,0.8100286,1.0264817,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
233785169,11.6276,11.380786,50.778,50.777958,0.0,2218.904,0.84220463,1.0218983,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
234786824,11.2094,11.336233,50.778,50.777958,0.0,2233.033,0.81293684,1.0260658,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
235785167,11.234,11.248174,50.778,50.777958,0.0,2247.1143,0.7810231,1.0306491,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
236786951,10.947,11.151086,50.778,50.777958,0.0,2261.245,0.7466584,1.0356303,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
237795387,11.1192,11.206455,50.778,50.777958,0.0,2275.469,0.77066284,1.0321457,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
238795167,11.693199,11.421041,48.0748,50.589687,0.0,2289.4968,0.84591585,1.0213722,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
239795379,11.4964,11.49163,50.778,50.695454,0.0,2303.5535,0.86836153,1.0182023,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
240795166,11.1356,11.424939,50.778,50.75963,0.0,2317.648,0.8568116,1.019831,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
241795182,11.562,11.334992,50.778,50.775608,0.0,2331.7546,0.8258167,1.0242276,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
242805167,11.234,11.406249,50.778,49.999397,0.0,2345.35,0.8557721,1.0199778,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
243809886,11.0044,11.356869,50.778,50.674786,0.0,2359.5222,0.8307958,1.0235188,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
244805413,11.3324,11.176352,50.778,50.76435,0.0,2373.5657,0.7639709,1.0331148,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
245805850,11.398,11.191649,50.778,50.776234,0.0,2387.678,0.76362187,1.0331653,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
246805167,11.1684,11.272945,50.778,50.7778,0.0,2401.7747,0.7969833,1.0283519,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
247805167,11.3324,11.437618,50.778,50.59353,0.0,2415.8271,0.8615723,1.019159,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
248815167,11.365199,11.469574,50.778,50.75407,0.0,2430.075,0.87473017,1.0173063,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
249815170,11.184799,11.46236,50.778,50.77487,0.0,2444.1802,0.8675447,1.0183172,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
250816344,11.398,11.427043,50.778,50.777622,0.0,2458.303,0.85434014,1.0201801,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
251815166,11.2012,11.430148,50.778,50.777958,0.0,2472.3909,0.8542138,1.020198,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
252815387,11.4307995,11.444329,50.778,50.777958,0.0,2486.4995,0.85890824,1.019535,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
253815182,11.512799,11.384873,50.778,50.777958,0.0,2500.603,0.83396775,1.0230677,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
254815467,11.6604,11.426233,50.778,50.777958,0.0,2514.7126,0.85243374,1.0204496,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
255815166,11.053599,11.403039,50.778,50.777958,0.0,2528.8145,0.8453589,1.0214511,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
256815169,11.6276,11.440855,50.778,50.777958,0.0,2542.9194,0.86302096,1.0189548,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
257815171,11.5538,11.479762,50.778,50.777958,0.0,2557.0264,0.87380606,1.0174363,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
258825224,11.381599,11.500813,50.778,50.777958,0.0,2571.2751,0.885747,1.0157604,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
259825167,11.4307995,11.454706,50.778,50.777958,0.0,2585.3806,0.86749846,1.0183238,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
260827073,11.1684,11.3573065,50.778,50.777958,0.0,2599.5127,0.8270822,1.0240474,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
261825169,11.4964,11.401816,50.778,50.777958,0.0,2613.593,0.84632736,1.0213139,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
262835167,11.1684,11.484154,50.778,50.777958,0.0,2627.8406,0.8800002,1.0165663,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
263835172,11.693199,11.542774,50.778,50.72154,0.0,2641.9265,0.90171295,1.0135282,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
264847099,11.2914,11.532844,50.778,50.770702,0.0,2656.2012,0.8944221,1.0145463,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
265845169,11.4307995,11.532718,50.778,50.777077,0.0,2670.28,0.8945437,1.0145293,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
266857159,11.4307995,11.501779,50.778,50.777924,0.0,2684.5552,0.8813315,1.0163795,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
267855181,11.4307995,11.493084,50.778,50.777958,0.0,2698.6343,0.8787766,1.0167379,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
268856204,11.578401,11.473927,50.778,50.777958,0.0,2712.755,0.8704367,1.0179101,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
269856945,11.578401,11.476863,50.778,50.777958,0.0,2726.8726,0.86797434,1.0182568,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
270855948,11.4307995,11.464847,50.778,50.777958,0.0,2740.9653,0.86182314,1.0191237,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
271856304,11.250401,11.40829,50.778,50.777958,0.0,2755.0762,0.84517676,1.021477,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
272865384,11.4307995,11.421129,50.778,50.777958,0.0,2769.3098,0.85729843,1.0197623,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
273865175,11.2012,11.366614,50.778,50.777958,0.0,2783.4124,0.8330298,1.023201,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
274865449,11.562,11.3464575,50.778,50.777958,0.0,2797.5232,0.82453305,1.0244105,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
275865999,11.562,11.332688,50.778,50.777958,0.0,2811.636,0.8172284,1.0254526,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
276868153,11.2996,11.341078,50.778,50.777958,0.0,2825.7722,0.8191276,1.0251814,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
277865172,11.381599,11.370827,50.778,50.777958,0.0,2839.8357,0.8318711,1.0233659,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
278865167,11.234,11.393363,50.778,50.777958,0.0,2853.9417,0.83758503,1.0225538,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
279865297,11.562,11.411003,50.778,50.777958,0.0,2868.0498,0.84817463,1.0210524,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
280875167,11.3324,11.389705,50.778,50.777958,0.0,2882.2947,0.8340526,1.0230557,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
281875166,11.4964,11.419975,50.778,50.777958,0.0,2896.4014,0.8467236,1.0212578,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
282875174,11.316,11.414259,50.778,50.777958,0.0,2910.5073,0.839932,1.0222207,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
283875169,11.4964,11.39147,50.778,50.777958,0.0,2924.6123,0.8340598,1.0230546,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
284875166,11.365199,11.364982,50.778,50.777958,0.0,2938.7185,0.82372814,1.0245253,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
285875193,11.512799,11.336351,50.778,50.777958,0.0,2952.8247,0.8144117,1.0258551,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
286887390,11.4307995,11.29418,50.778,50.777958,0.0,2967.1023,0.79609734,1.0284791,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
287886154,11.234,11.302797,50.778,50.777958,0.0,2981.191,0.79773194,1.0282444,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
288885166,11.4307995,11.365475,50.778,50.777958,0.0,2995.282,0.82355267,1.0245503,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
289885167,11.365199,11.385647,50.778,50.777958,0.0,3009.3894,0.83022887,1.0235995,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
290895166,11.1684,11.3677025,50.778,50.777958,0.0,3023.6365,0.8225418,1.0246944,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
291895235,11.1192,11.344324,50.778,50.777958,0.0,3037.7444,0.8170534,1.0254776,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
292895170,11.562,11.314222,50.778,50.777958,0.0,3051.848,0.80562884,1.0271118,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
293907146,11.1684,11.292148,50.778,50.777958,0.0,3066.1238,0.79572827,1.0285321,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
294907260,11.2996,11.367736,50.406,50.77052,0.0,3080.2292,0.82404095,1.0244807,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
295905499,11.2996,11.423104,50.778,50.637497,0.0,3094.2197,0.8383022,1.022452,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
296905167,11.2996,11.353772,50.778,50.759415,0.0,3108.321,0.8113938,1.0262865,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
297915335,11.250401,11.32348,50.778,50.775627,0.0,3122.5703,0.8052135,1.0271713,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
298915917,11.2996,11.339392,50.778,50.77773,0.0,3136.6836,0.8141504,1.0258924,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
299916269,11.234,11.362107,50.778,50.777958,0.0,3150.7947,0.82600695,1.0242006,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
300915166,11.1684,11.3384695,50.778,50.777958,0.0,3164.8835,0.81339794,1.0259999,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
301915210,11.365199,11.314771,50.778,50.777958,0.0,3178.9907,0.80493695,1.0272108,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
302915167,11.644,11.296374,50.778,50.777958,0.0,3193.0962,0.7945538,1.0287008,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
303915396,11.4307995,11.344309,50.778,50.777958,0.0,3207.2053,0.8137217,1.0259535,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
304915166,11.3488,11.361282,50.778,50.777958,0.0,3221.3071,0.8182717,1.0253036,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
305925704,11.1684,11.37264,50.778,50.777958,0.0,3235.5613,0.821333,1.0248668,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
306925169,10.9716,11.343797,50.778,50.777958,0.0,3249.661,0.8112822,1.0263025,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
307925441,11.644,11.276693,50.778,50.777958,0.0,3263.7708,0.7877527,1.0296792,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
308925167,11.4964,11.231982,50.778,50.777958,0.0,3277.8735,0.76456505,1.0330286,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
309925167,10.906,11.235179,50.778,50.777958,0.0,3291.9797,0.76493555,1.032975,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
310925167,11.2996,11.2248535,50.778,50.777958,0.0,3306.0862,0.75908667,1.0338233,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
311925167,11.4636,11.33732,50.778,50.566933,0.0,3320.1545,0.7981811,1.0281799,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
312935400,11.2012,11.365583,50.778,50.742146,0.0,3334.3965,0.80902964,1.0266247,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
313935167,11.693199,11.322295,50.778,50.773296,0.0,3348.5,0.795435,1.0285742,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
314935424,11.1684,11.393947,50.778,50.725754,0.0,3362.591,0.81869704,1.0252429,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
315935197,10.947,11.336961,50.778,50.771107,0.0,3376.6936,0.79604393,1.0284867,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
316935220,11.3324,11.3635,50.778,50.77713,0.0,3390.7998,0.80831486,1.0267271,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
317935187,11.184799,11.36717,50.778,50.77793,0.0,3404.907,0.8120485,1.0261928,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
318935171,11.365199,11.3815365,50.778,50.777958,0.0,3419.0134,0.81774575,1.0253787,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
319935166,11.234,11.391106,50.778,50.777958,0.0,3433.119,0.81735855,1.025434,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
320935170,11.4472,11.405879,50.778,50.777958,0.0,3447.2253,0.8263708,1.0241487,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
321935175,11.398,11.399203,50.778,50.777958,0.0,3461.3313,0.8250223,1.0243409,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
322945399,11.4472,11.372611,50.778,50.777958,0.0,3475.5823,0.812285,1.026159,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
323945216,11.4472,11.343578,50.778,50.777958,0.0,3489.685,0.7991772,1.0280368,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
324945167,11.398,11.289189,50.778,50.777958,0.0,3503.79,0.77889353,1.0309563,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
325955167,11.1356,11.261697,50.778,50.777958,0.0,3518.0378,0.76852137,1.0324557,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
326955166,11.1684,11.311411,50.778,50.777958,0.0,3532.1453,0.79234225,1.0290188,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
327955167,11.0372,11.265869,50.778,50.777958,0.0,3546.2522,0.7714868,1.0320265,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
328957283,11.2996,11.219771,50.778,50.777958,0.0,3560.3867,0.75215966,1.0348296,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
329955170,11.4472,11.212694,50.778,50.777958,0.0,3574.4636,0.74820095,1.0354056,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
330958903,11.562,11.226255,50.778,50.777958,0.0,3588.622,0.74876887,1.0353229,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
331965405,11.644,11.300064,50.778,50.777958,0.0,3602.8203,0.7802053,1.030767,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
332965167,11.4307995,11.326962,50.778,50.777958,0.0,3616.9226,0.7864271,1.0298702,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
333965269,11.398,11.3511,50.778,50.777958,0.0,3631.0308,0.79702145,1.0283464,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
334965268,11.578401,11.319635,50.778,50.777958,0.0,3645.1367,0.78133065,1.0306046,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
335966129,11.562,11.334051,50.778,50.777958,0.0,3659.2559,0.79095274,1.0292186,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
336965169,11.184799,11.304855,50.778,50.777958,0.0,3673.3474,0.7776242,1.0311396,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
337965430,11.3324,11.295423,50.778,50.777958,0.0,3687.4575,0.773974,1.0316669,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
338975166,11.2012,11.258846,50.778,50.777958,0.0,3701.701,0.7647658,1.0329995,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
339975166,11.2996,11.235047,50.778,50.777958,0.0,3715.8074,0.755426,1.0343548,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
340975169,11.2996,11.280655,50.778,50.777958,0.0,3729.9133,0.7656928,1.0328653,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
341975169,11.3324,11.198303,50.778,50.777958,0.0,3744.0186,0.73358065,1.0375385,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
342980826,11.2176,11.178159,50.778,50.777958,0.0,3758.2048,0.72948796,1.0381373,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
343985177,11.1192,11.1418085,50.778,50.777958,0.0,3772.3716,0.7177654,1.0398557,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
344985169,11.07,11.172099,50.778,50.777958,0.0,3786.478,0.7293206,1.0381618,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
345985167,11.1684,11.22499,50.778,50.777958,0.0,3800.5842,0.7481399,1.0354146,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
346985166,11.0372,11.241019,50.778,50.777958,0.0,3814.6904,0.7509013,1.0350126,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
347985167,11.1684,11.260331,50.778,50.777958,0.0,3828.7961,0.7606273,1.0335996,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
348985169,11.2996,11.2272415,50.778,50.777958,0.0,3842.9036,0.7451921,1.0358438,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
349985169,11.102799,11.183451,50.778,50.777958,0.0,3857.0095,0.72668415,1.0385478,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
350995198,11.053599,11.162729,50.778,50.777958,0.0,3871.257,0.71754605,1.039888,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
351997207,11.1356,11.162817,50.778,50.777958,0.0,3885.3914,0.71987635,1.0395459,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
352995167,11.2422,11.18639,50.778,50.777958,0.0,3899.469,0.73023945,1.0380273,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
353995166,10.947,11.20438,50.778,50.777958,0.0,3913.576,0.7396665,1.0366497,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
