timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,id,is_powering_off,warning
355006832,11.102799,11.153158,50.778,50.777958,0.0,3927.8464,0.7161847,1.0400879,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
356005166,11.3324,11.191916,50.778,50.777958,0.0,3941.929,0.73118883,1.0378884,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
357005172,11.3324,11.176698,50.778,50.777958,0.0,3956.0354,0.7168971,1.0399833,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
358005201,11.1684,11.182358,50.778,50.777958,0.0,3970.142,0.72234637,1.0391835,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
359005204,11.316,11.16966,50.778,50.777958,0.0,3984.2483,0.72123915,1.0393459,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
360007396,11.2996,11.14544,50.778,50.777958,0.0,3998.3867,0.7078143,1.0413191,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
361015193,10.873199,11.117559,50.778,50.777958,0.0,4012.6035,0.6954637,1.043141,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
362015209,11.250401,11.14792,50.778,50.777958,0.0,4026.7114,0.7074452,1.0413734,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
363015181,11.07,11.188553,50.778,50.777958,0.0,4040.8164,0.7217303,1.0392739,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
364015166,11.4636,11.214814,50.778,50.777958,0.0,4054.9219,0.7389751,1.0367506,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
365016291,11.07,11.181801,50.778,50.777958,0.0,4069.0444,0.72559744,1.0387069,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
366015168,11.2012,11.15892,50.778,50.777958,0.0,4083.1345,0.7173205,1.039921,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
367015421,11.07,11.145877,50.778,50.777958,0.0,4097.244,0.7093559,1.0410922,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
369025410,11.1684,11.140964,50.778,50.777958,0.0,4125.597,0.7049065,1.0417475,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
370026063,11.398,11.182841,50.778,50.777958,0.0,4139.7144,0.72210604,1.0392188,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
371025174,11.1684,11.186482,50.778,50.777958,0.0,4153.8076,0.72311074,1.0390714,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
372025166,11.234,11.188161,50.778,50.777958,0.0,4167.915,0.7260595,1.0386393,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
373025191,11.275,11.130263,50.778,50.777958,0.0,4182.0215,0.7018443,1.0421989,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
374035847,11.0372,11.104885,50.778,50.777958,0.0,4196.277,0.6926833,1.043552,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
375035172,11.2012,11.093432,50.778,50.777958,0.0,4210.373,0.685947,1.0445492,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
376035167,11.1684,11.079465,50.778,50.777958,0.0,4224.4775,0.6770125,1.0458747,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
377035166,11.3488,11.136021,50.778,50.777958,0.0,4238.5835,0.6973167,1.0428672,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
378038034,11.07,11.215807,50.778,50.70283,0.0,4252.709,0.7191058,1.039659,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
379035166,11.2996,11.265288,50.778,50.762337,0.0,4266.773,0.73801905,1.0368901,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
380035241,10.988,11.23815,50.778,50.775967,0.0,4280.8823,0.72896963,1.0382131,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
381045494,11.2996,11.161471,50.778,50.77778,0.0,4295.134,0.70533186,1.0416847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
382045166,10.873199,11.137203,50.778,50.777958,0.0,4309.234,0.696868,1.0429335,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
383045169,11.0372,11.159203,50.778,50.777958,0.0,4323.341,0.7058831,1.0416036,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
384057087,11.184799,11.184396,50.778,50.777958,0.0,4337.6147,0.71432215,1.0403616,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
385057830,11.07,11.16358,50.778,50.777958,0.0,4351.733,0.7064405,1.0415214,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
386055166,11.398,11.0682535,50.778,50.777958,0.0,4365.8,0.6649199,1.0476742,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
387055166,11.365199,11.157671,50.778,50.777958,0.0,4379.905,0.6996041,1.0425295,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
388056167,11.102799,11.15476,50.778,50.777958,0.0,4394.0264,0.69750315,1.0428396,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
389055169,11.398,11.173304,50.778,50.777958,0.0,4408.119,0.7047182,1.0417752,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
390055166,11.2422,11.228172,50.778,50.585773,0.0,4422.197,0.72902304,1.0382053,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
391065167,11.1192,11.249933,50.778,50.435608,0.0,4436.2627,0.7273341,1.0384525,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
392065234,11.0372,11.173748,50.778,50.73264,0.0,4450.3696,0.70320326,1.0419985,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
393065745,10.840401,11.066152,50.778,50.772022,0.0,4464.4834,0.65918976,1.0485289,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
394065330,10.9716,11.057226,50.778,50.777252,0.0,4478.583,0.6593233,1.048509,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
395065167,11.5046,11.143447,50.778,50.777958,0.0,4492.688,0.6960202,1.0430588,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
396065440,11.184799,11.176451,50.778,50.777958,0.0,4506.798,0.7072745,1.0413985,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
397075166,11.250401,11.175171,50.778,50.777958,0.0,4521.041,0.7049542,1.0417404,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
398076135,10.938799,11.167946,50.778,50.777958,0.0,4535.163,0.69888455,1.0426357,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
399087253,10.9224,11.164004,50.778,50.777958,0.0,4549.427,0.69643694,1.0429971,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
400086344,11.234,11.165245,50.778,50.777958,0.0,4563.521,0.69837815,1.0427104,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
401085429,11.4307995,11.137343,50.778,50.777958,0.0,4577.614,0.6875177,1.0443164,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
402097667,11.4472,11.129253,50.778,50.777958,0.0,4591.894,0.6897369,1.0439879,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
403095177,11.1684,11.205045,46.8844,50.57659,0.0,4605.937,0.718092,1.0398078,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
404095233,11.398,11.162806,50.778,50.35137,0.0,4619.747,0.69663244,1.0429683,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
405106850,10.906,11.086339,50.778,50.722603,0.0,4634.018,0.6766973,1.0459216,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
406105169,10.947,10.9919195,50.778,50.770695,0.0,4648.1016,0.6330009,1.0524536,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
407105166,10.9716,11.051099,50.778,50.777077,0.0,4662.2075,0.6563259,1.0489568,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
408106066,11.3324,11.138235,50.778,50.77792,0.0,4676.325,0.68616015,1.0445176,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
409115755,11.102799,11.158921,50.778,50.777958,0.0,4690.568,0.6935964,1.043417,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
410115226,11.250401,11.189435,50.778,50.777958,0.0,4704.6665,0.71170145,1.040747,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
411116341,11.053599,11.14922,50.778,50.777958,0.0,4718.789,0.6915427,1.0437207,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
412115166,10.774799,11.13,50.778,50.777958,0.0,4732.8784,0.68519026,1.0446613,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
413125173,10.9716,11.096711,50.778,50.777958,0.0,4747.1245,0.6729894,1.0464727,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
414125174,11.0372,11.081792,50.778,50.777958,0.0,4761.231,0.66933304,1.0470167,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
415125209,11.1192,11.069351,50.778,50.777958,0.0,4775.337,0.6640573,1.0478027,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
416125213,10.840401,11.0356655,50.778,50.777958,0.0,4789.445,0.6509362,1.0497627,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
417125295,10.906,11.019632,50.778,50.777958,0.0,4803.555,0.6384197,1.0516392,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
418125212,10.9716,11.071407,50.778,50.777958,0.0,4817.661,0.6593552,1.0485042,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
419135166,11.2012,11.1191635,50.778,50.777958,0.0,4831.91,0.6806336,1.0453371,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
420135167,11.1192,11.09554,50.778,50.777958,0.0,4846.017,0.6674128,1.0473027,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
421136031,11.0372,11.120346,50.778,50.777958,0.0,4860.1357,0.6861077,1.0445254,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
422135166,11.0372,11.079125,50.778,50.777958,0.0,4874.2314,0.66577727,1.0475464,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
423135167,11.1684,11.138082,50.6044,50.70669,0.0,4888.3257,0.68523985,1.044654,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
424135166,10.840401,11.16966,50.778,50.74977,0.0,4902.4136,0.69285446,1.0435266,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
425145167,10.906,11.060672,50.778,50.774384,0.0,4916.6597,0.6553326,1.0491052,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
426148363,11.2176,11.060234,50.778,50.777565,0.0,4930.8086,0.65951544,1.0484803,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
427147893,11.2996,10.968925,50.778,50.777958,0.0,4944.909,0.61228186,1.0555795,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
428147136,11.316,10.97453,50.778,50.777958,0.0,4959.0044,0.6129418,1.0554796,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
429146886,11.365199,10.9963665,50.778,50.777958,0.0,4973.108,0.62241703,1.0540481,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
430155954,10.906,11.036974,50.778,50.777958,0.0,4987.344,0.64013296,1.051382,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
431156818,10.906,11.057983,50.778,50.777958,0.0,5001.463,0.64785534,1.050224,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
432155396,10.938799,11.06176,50.778,50.777958,0.0,5015.548,0.6536842,1.0493516,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
433155178,10.9224,11.006332,50.778,50.777958,0.0,5029.651,0.62929016,1.0530121,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
434156095,11.1356,11.009882,50.778,50.777958,0.0,5043.7695,0.6327377,1.0524932,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
435166340,11.234,10.984931,50.778,50.777958,0.0,5058.021,0.6239553,1.0538161,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
436165207,10.873199,10.915361,50.778,50.777958,0.0,5072.11,0.5929356,1.0585151,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
437165181,10.5862,10.811717,50.778,50.777958,0.0,5086.2163,0.5480071,1.0653958,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
438167114,11.053599,10.890513,50.778,50.777958,0.0,5100.351,0.5788637,1.0606606,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
439165167,10.938799,11.012176,50.778,50.777958,0.0,5114.429,0.6224485,1.0540433,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
440178466,10.774799,10.988157,50.778,50.777958,0.0,5128.727,0.6121488,1.0555997,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
441175188,11.2012,11.004738,50.778,50.777958,0.0,5142.7876,0.62198216,1.0541137,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
442186241,10.9142,11.082833,50.778,50.777958,0.0,5157.0503,0.6485711,1.0501168,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
443185279,10.873199,11.079265,50.778,50.777958,0.0,5171.1436,0.6467572,1.0503885,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
444185343,11.1684,11.066812,50.778,50.777958,0.0,5185.25,0.6446853,1.050699,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
445185169,10.906,11.091997,50.778,50.777958,0.0,5199.353,0.6571432,1.0488346,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
446186072,11.102799,11.041082,50.778,50.777958,0.0,5213.474,0.63668495,1.0518998,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
447195229,11.1684,11.065387,50.778,50.777958,0.0,5227.71,0.64789444,1.0502181,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
448195188,11.307799,11.061931,50.778,50.777958,0.0,5241.8145,0.64418703,1.0507737,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
449195167,10.9224,10.9997635,50.778,50.777958,0.0,5255.9194,0.6206055,1.0543215,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
450195167,10.6435995,10.965611,50.778,50.777958,0.0,5270.027,0.6061078,1.0565146,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
451196180,11.0372,10.946398,50.778,50.777958,0.0,5284.147,0.59786564,1.0577655,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
452197323,10.742,11.002529,50.778,50.777958,0.0,5298.269,0.6185346,1.0546342,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
453205172,10.938799,11.012951,50.778,50.777958,0.0,5312.487,0.6204162,1.0543501,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
454205167,11.102799,11.049594,50.778,50.777958,0.0,5326.595,0.6354132,1.0520909,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
455205167,11.0372,11.042097,50.778,50.777958,0.0,5340.7007,0.6320258,1.0526004,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
456206625,11.1356,11.076409,50.778,47.768326,0.0,5354.1724,0.6409374,1.0512612,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
457205321,10.856799,11.089181,50.778,50.37889,0.0,5368.2593,0.6506644,1.0498034,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
458205168,11.102799,11.104997,50.778,50.72513,0.0,5382.362,0.6563197,1.0489576,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
459206051,10.947,11.083804,50.778,50.77103,0.0,5396.479,0.64956194,1.0499684,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
460215166,11.0372,11.023674,50.778,50.777138,0.0,5410.7114,0.62859684,1.0531166,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
461219083,10.988,11.00363,50.778,50.77793,0.0,5424.874,0.6200085,1.0544116,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
462216492,10.9716,11.002601,50.778,50.777958,0.0,5438.9424,0.616231,1.0549823,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
463215166,10.840401,11.028185,50.778,50.777958,0.0,5453.031,0.6273914,1.0532981,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
464215332,11.102799,11.031329,50.778,50.777958,0.0,5467.139,0.6267553,1.053394,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
465228505,10.840401,11.027352,50.778,50.777958,0.0,5481.433,0.6247025,1.0537034,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
466225207,10.988,11.03273,50.778,50.777958,0.0,5495.492,0.62832695,1.0531572,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
467235902,11.0372,11.003816,50.778,50.777958,0.0,5509.751,0.61422974,1.0552849,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
468235518,10.6764,10.977403,50.778,50.777958,0.0,5523.853,0.60825497,1.0561892,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
469235869,10.7912,10.97108,50.778,50.777958,0.0,5537.9644,0.6036487,1.0568875,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
470246966,11.0372,11.026641,50.778,50.777958,0.0,5552.2266,0.6292196,1.0530227,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
471245167,11.2996,11.055322,50.778,50.777958,0.0,5566.3086,0.6409722,1.051256,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
472245654,11.0372,11.038978,50.778,50.777958,0.0,5580.423,0.6318045,1.0526336,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
473245167,10.906,11.0535755,50.778,50.777958,0.0,5594.5254,0.6356121,1.0520611,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
474245216,11.0372,11.044159,50.778,50.777958,0.0,5608.632,0.6292415,1.0530195,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
475245297,11.234,11.039504,50.778,50.777958,0.0,5622.738,0.627729,1.0532472,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
476245166,11.102799,11.030487,50.778,50.777958,0.0,5636.8423,0.62745625,1.0532883,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
477245179,11.1684,11.057613,50.778,50.777958,0.0,5650.9473,0.6398931,1.051418,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
478255907,11.0372,11.084934,50.778,50.777958,0.0,5665.2036,0.6479526,1.0502094,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
479255166,11.0372,11.075755,50.778,50.777958,0.0,5679.3,0.646957,1.0503585,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
480255166,10.988,10.992138,50.778,50.777958,0.0,5693.4053,0.6122108,1.0555903,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
481255166,11.053599,10.917665,50.778,50.777958,0.0,5707.5117,0.5860577,1.0595627,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
482255166,11.2996,10.930347,50.778,50.777958,0.0,5721.619,0.5848027,1.059754,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
483265398,11.406199,10.977784,50.778,50.777958,0.0,5735.869,0.6041127,1.0568172,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
484265169,10.906,11.00756,50.778,49.199726,0.0,5749.0913,0.6065884,1.0564418,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
485265443,10.938799,11.063009,50.778,50.50598,0.0,5763.155,0.63114554,1.0527328,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
486265169,10.9716,10.979424,50.778,50.741962,0.0,5777.2583,0.6032663,1.0569454,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
487268226,10.578,11.00124,50.778,50.773266,0.0,5791.4087,0.61136013,1.055719,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
488265167,11.3324,11.027857,50.778,50.39604,0.0,5805.389,0.6006456,1.0573432,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
491278249,11.5292,11.174039,5.704,39.681557,0.0,5841.02,0.6023908,1.0570784,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
492286508,11.1684,11.197671,50.778,36.69751,0.0,5850.7144,0.60728556,1.056336,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
493286985,11.4307995,11.290345,7.192,24.502275,0.0,5857.946,0.6364303,1.051938,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
494287311,11.644,11.39002,8.4196,15.86461,0.0,5864.057,0.6612373,1.0482234,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
495285202,11.594799,11.503686,1.8848001,7.138982,0.0,5865.9453,0.6836429,1.0448906,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
496285166,11.6604,11.571406,2.1451998,2.8345156,0.0,5866.55,0.67726284,1.0458375,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
497286321,11.6604,11.602879,0.5084,1.7978438,0.0,5867.0776,0.6789785,1.0455828,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0
