timestamp,error_count,device_id,temperature,clipping[0],clipping[1],clipping[2],full_scale_range,vibration_metric,coning_vibration,measure_rate_hz,rotation
283812806,0,5505042,23.0,0,0,0,34.906586,0.00073182484,2.5382252e-07,1000,0
284827812,0,5505042,23.0,0,0,0,34.906586,0.00074600114,2.420231e-07,1000,0
285837729,0,5505042,23.0,0,0,0,34.906586,0.0008124223,1.9835652e-07,1000,0
286846835,0,5505042,23.0,0,0,0,34.906586,0.0007599341,1.847525e-07,1000,0
287856859,0,5505042,23.0,0,0,0,34.906586,0.00076952676,2.194233e-07,1000,0
288864738,0,5505042,23.0,0,0,0,34.906586,0.00076891656,1.5815742e-07,1000,0
289874952,0,5505042,23.0,0,0,0,34.906586,0.0007515804,2.7413964e-07,1000,0
290885838,0,5505042,23.0,0,0,0,34.906586,0.0007648767,1.7167157e-07,1000,0
291895819,0,5505042,23.0,0,0,0,34.906586,0.00079775834,6.7419626e-07,1000,0
292907951,0,5505042,23.0,0,0,0,34.906586,0.00077145366,1.5565175e-06,1000,0
293918748,0,5505042,23.0,0,0,0,34.906586,0.00075241807,2.220096e-06,1000,0
294826821,0,5505042,23.0,0,0,0,34.906586,0.0007240662,1.1238388e-06,1000,0
295840812,0,5505042,23.0,0,0,0,34.906586,0.0005723908,4.2478044e-07,1000,0
296853861,0,5505042,23.0,0,0,0,34.906586,0.0006690597,4.8031353e-07,1000,0
297864746,0,5505042,23.0,0,0,0,34.906586,0.00054745487,2.5979e-07,1000,0
298874744,0,5505042,23.0,0,0,0,34.906586,0.0005277617,2.0628731e-07,1000,0
299885729,0,5505042,24.0,0,0,0,34.906586,0.0006468058,2.5091828e-07,1000,0
300893772,0,5505042,23.0,0,0,0,34.906586,0.00062028994,2.1731078e-07,1000,0
301907762,0,5505042,23.0,0,0,0,34.906586,0.00061337114,1.3400063e-07,1000,0
302915809,0,5505042,24.0,0,0,0,34.906586,0.0006529946,1.4499531e-07,1000,0
303926811,0,5505042,24.0,0,0,0,34.906586,0.0007086581,1.340226e-07,1000,0
304934812,0,5505042,24.0,0,0,0,34.906586,0.00064755214,1.3814156e-07,1000,0
305945887,0,5505042,24.0,0,0,0,34.906586,0.000676106,1.6006364e-07,1000,0
306853718,0,5505042,24.0,0,0,0,34.906586,0.0006946243,6.1512594e-07,1000,0
307862748,0,5505042,24.0,0,0,0,34.906586,0.00071001466,1.3763247e-06,1000,0
308871820,0,5505042,23.0,0,0,0,34.906586,0.00070830033,2.1752637e-06,1000,0
309880750,0,5505042,24.0,0,0,0,34.906586,0.00060384977,9.2826525e-07,1000,0
310890829,0,5505042,24.0,0,0,0,34.906586,0.00057425594,3.1267732e-07,1000,0
311899824,0,5505042,23.0,0,0,0,34.906586,0.0005607155,2.711922e-07,1000,0
312909808,0,5505042,24.0,0,0,0,34.906586,0.000599806,2.3335231e-07,1000,0
313918748,0,5505042,24.0,0,0,0,34.906586,0.00057701004,1.8865508e-07,1000,0
314929825,0,5505042,24.0,0,0,0,34.906586,0.0006458442,2.6609308e-07,1000,0
315942734,0,5505042,24.0,0,0,0,34.906586,0.0005411801,1.9749683e-07,1000,0
316951828,0,5505042,24.0,0,0,0,34.906586,0.00067741936,2.1074827e-07,1000,0
317960026,0,5505042,23.0,0,0,0,34.906586,0.00065669406,1.4379239e-07,1000,0
318970821,0,5505042,23.0,0,0,0,34.906586,0.0006730679,1.5700171e-07,1000,0
319880960,0,5505042,23.0,0,0,0,34.906586,0.0007328562,2.9463737e-07,1000,0
320887742,0,5505042,23.0,0,0,0,34.906586,0.0006579256,1.8421366e-07,1000,0
321897817,0,5505042,23.0,0,0,0,34.906586,0.0006206046,1.8098908e-07,1000,0
322906747,0,5505042,23.0,0,0,0,34.906586,0.0006283252,1.5427013e-07,1000,0
323918721,0,5505042,23.0,0,0,0,34.906586,0.00063797215,1.6695837e-07,1000,0
324926727,0,5505042,23.0,0,0,0,34.906586,0.0005589769,1.5328047e-07,1000,0
325935836,0,5505042,23.0,0,0,0,34.906586,0.00060677,5.336623e-07,1000,0
326945879,0,5505042,23.0,0,0,0,34.906586,0.00063873467,9.4902504e-07,1000,0
327956021,0,5505042,23.0,0,0,0,34.906586,0.0008037719,2.513748e-06,1000,0
328969793,0,5505042,24.0,0,0,0,34.906586,0.0007749852,1.4659672e-06,1000,0
329977712,0,5505042,23.0,0,0,0,34.906586,0.0007509362,4.564766e-07,1000,0
330988984,0,5505042,24.0,0,0,0,34.906586,0.0007106423,2.290775e-07,1000,0
331998759,0,5505042,23.0,0,0,0,34.906586,0.0007004339,1.7533537e-07,1000,0
332905831,0,5505042,23.0,0,0,0,34.906586,0.000682105,2.1203901e-07,1000,0
333915832,0,5505042,24.0,0,0,0,34.906586,0.0006480259,2.3314006e-07,1000,0
334924736,0,5505042,23.0,0,0,0,34.906586,0.0007124825,3.3580892e-07,1000,0
335932716,0,5505042,24.0,0,0,0,34.906586,0.000673106,2.1238743e-07,1000,0
336944039,0,5505042,23.0,0,0,0,34.906586,0.0006432986,1.7952442e-07,1000,0
337951994,0,5505042,24.0,0,0,0,34.906586,0.0006590803,1.7959302e-07,1000,0
338961811,0,5505042,24.0,0,0,0,34.906586,0.00071808754,1.6358523e-07,1000,0
339970834,0,5505042,23.0,0,0,0,34.906586,0.00069405657,5.7691653e-07,1000,0
340977744,0,5505042,23.0,0,0,0,34.906586,0.00059024984,9.099316e-07,1000,0
341989714,0,5505042,24.0,0,0,0,34.906586,0.0008870199,2.8665454e-06,1000,0
343001825,0,5505042,24.0,0,0,0,34.906586,0.00085586106,1.8306874e-06,1000,0
344011834,0,5505042,24.0,0,0,0,34.906586,0.0008061922,5.892287e-07,1000,0
344921771,0,5505042,24.0,0,0,0,34.906586,0.00078241876,1.9001185e-07,1000,0
345932833,0,5505042,24.0,0,0,0,34.906586,0.0008037846,1.483415e-07,1000,0
346942761,0,5505042,24.0,0,0,0,34.906586,0.00080614863,1.5564984e-07,1000,0
347954854,0,5505042,24.0,0,0,0,34.906586,0.000832263,1.7409711e-07,1000,0
348964940,0,5505042,24.0,0,0,0,34.906586,0.0007534831,1.6770319e-07,1000,0
349970827,0,5505042,24.0,0,0,0,34.906586,0.00072017714,1.7386718e-07,1000,0
350978811,0,5505042,24.0,0,0,0,34.906586,0.0008182066,2.2874009e-07,1000,0
351989808,0,5505042,24.0,0,0,0,34.906586,0.0008123383,1.8775938e-07,1000,0
352997716,0,5505042,24.0,0,0,0,34.906586,0.000790236,2.542893e-07,1000,0
354007024,0,5505042,24.0,0,0,0,34.906586,0.0007861512,2.2715254e-07,1000,0
355016807,0,5505042,24.0,0,0,0,34.906586,0.0007706364,2.612522e-07,1000,0
356023792,0,5505042,24.0,0,0,0,34.906586,0.00076820614,1.7419227e-07,1000,0
356934732,0,5505042,24.0,0,0,0,34.906586,0.000800771,2.0262485e-07,1000,0
357942802,0,5505042,24.0,0,0,0,34.906586,0.00081285386,2.189682e-07,1000,0
358951909,0,5505042,24.0,0,0,0,34.906586,0.00081433466,8.579386e-07,1000,0
359962741,0,5505042,24.0,0,0,0,34.906586,0.0007436143,1.663895e-06,1000,0
360972745,0,5505042,24.0,0,0,0,34.906586,0.00068154134,2.0717548e-06,1000,0
361982770,0,5505042,24.0,0,0,0,34.906586,0.000661097,1.0210669e-06,1000,0
362991834,0,5505042,24.0,0,0,0,34.906586,0.0005370566,3.0984924e-07,1000,0
364000827,0,5505042,24.0,0,0,0,34.906586,0.00058583246,1.529652e-07,1000,0
365007810,0,5505042,24.0,0,0,0,34.906586,0.00064112624,1.3964464e-07,1000,0
366015801,0,5505042,24.0,0,0,0,34.906586,0.0005773446,1.3374319e-07,1000,0
367025714,0,5505042,24.0,0,0,0,34.906586,0.0007096829,1.3661139e-07,1000,0
369048715,0,5505042,24.0,0,0,0,34.906586,0.0007008816,1.4228677e-07,1000,0
369955858,0,5505042,24.0,0,0,0,34.906586,0.0006947039,1.5668788e-07,1000,0
370964813,0,5505042,24.0,0,0,0,34.906586,0.00071245944,1.6864728e-07,1000,0
371975724,0,5505042,24.0,0,0,0,34.906586,0.00079702964,6.2427665e-07,1000,0
372979722,0,5505042,24.0,0,0,0,34.906586,0.00067603996,8.9615224e-07,1000,0
373987836,0,5505042,24.0,0,0,0,34.906586,0.0007287206,2.04223e-06,1000,0
374997992,0,5505042,24.0,0,0,0,34.906586,0.00059925363,1.3097685e-06,1000,0
376009712,0,5505042,24.0,0,0,0,34.906586,0.00056422205,4.2292197e-07,1000,0
377021828,0,5505042,24.0,0,0,0,34.906586,0.0005991762,2.1827084e-07,1000,0
378029737,0,5505042,24.0,0,0,0,34.906586,0.00091014634,4.3932096e-07,1000,0
379040838,0,5505042,24.0,0,0,0,34.906586,0.0006975427,3.2714308e-07,1000,0
380048955,0,5505042,24.0,0,0,0,34.906586,0.000702946,2.659787e-07,1000,0
381060813,0,5505042,24.0,0,0,0,34.906586,0.0005591803,1.4139108e-07,1000,0
382070718,0,5505042,24.0,0,0,0,34.906586,0.0006044094,1.2746436e-07,1000,0
383079763,0,5505042,24.0,0,0,0,34.906586,0.00061843015,1.4745311e-07,1000,0
383986808,0,5505042,24.0,0,0,0,34.906586,0.00064885913,1.5651689e-07,1000,0
385000743,0,5505042,24.0,0,0,0,34.906586,0.00061082584,1.2365358e-07,1000,0
386007722,0,5505042,24.0,0,0,0,34.906586,0.00057343557,1.3320559e-07,1000,0
387015793,0,5505042,24.0,0,0,0,34.906586,0.00065755745,2.0110456e-07,1000,0
388024753,0,5505042,24.0,0,0,0,34.906586,0.0006807636,1.89661e-07,1000,0
389033793,0,5505042,24.0,0,0,0,34.906586,0.00065636646,2.5074291e-07,1000,0
390039716,0,5505042,24.0,0,0,0,34.906586,0.0006951205,7.627796e-07,1000,0
391049713,0,5505042,24.0,0,0,0,34.906586,0.00050781376,9.196816e-07,1000,0
392060852,0,5505042,24.0,0,0,0,34.906586,0.000783894,2.6340092e-06,1000,0
393069729,0,5505042,24.0,0,0,0,34.906586,0.00076387945,1.4939158e-06,1000,0
394078804,0,5505042,24.0,0,0,0,34.906586,0.0007927499,4.7102674e-07,1000,0
395088807,0,5505042,24.0,0,0,0,34.906586,0.00072134665,2.3496119e-07,1000,0
396100815,0,5505042,24.0,0,0,0,34.906586,0.0007183912,2.1081316e-07,1000,0
397011872,0,5505042,24.0,0,0,0,34.906586,0.0007164958,1.8718303e-07,1000,0
398017720,0,5505042,24.0,0,0,0,34.906586,0.00069337426,1.5993788e-07,1000,0
399026822,0,5505042,24.0,0,0,0,34.906586,0.00070795894,1.8178618e-07,1000,0
400037728,0,5505042,24.0,0,0,0,34.906586,0.0006769138,1.9817725e-07,1000,0
401047794,0,5505042,24.0,0,0,0,34.906586,0.00069420144,1.5128778e-07,1000,0
402054743,0,5505042,24.0,0,0,0,34.906586,0.0006834468,1.9542793e-07,1000,0
403061735,0,5505042,24.0,0,0,0,34.906586,0.000655004,6.534517e-07,1000,0
404071799,0,5505042,24.0,0,0,0,34.906586,0.0006659688,1.7118315e-06,1000,0
405079802,0,5505042,24.0,0,0,0,34.906586,0.00079913985,2.437341e-06,1000,0
406089726,0,5505042,24.0,0,0,0,34.906586,0.00073210604,1.1498227e-06,1000,0
407100813,0,5505042,24.0,0,0,0,34.906586,0.0007519573,4.803378e-07,1000,0
408112793,0,5505042,24.0,0,0,0,34.906586,0.0006869344,1.9902257e-07,1000,0
409123855,0,5505042,24.0,0,0,0,34.906586,0.00072914787,2.1736261e-07,1000,0
410135815,0,5505042,24.0,0,0,0,34.906586,0.0007227747,2.0616382e-07,1000,0
411144821,0,5505042,24.0,0,0,0,34.906586,0.00074098556,3.5860515e-07,1000,0
412052833,0,5505042,24.0,0,0,0,34.906586,0.00066253403,2.435255e-07,1000,0
413064791,0,5505042,24.0,0,0,0,34.906586,0.0007202529,1.9162681e-07,1000,0
414070752,0,5505042,24.0,0,0,0,34.906586,0.0007158806,2.3710608e-07,1000,0
415081809,0,5505042,24.0,0,0,0,34.906586,0.0007299278,2.5747093e-07,1000,0
416092712,0,5505042,24.0,0,0,0,34.906586,0.0007388538,2.518371e-07,1000,0
417100734,0,5505042,24.0,0,0,0,34.906586,0.00072840776,3.1590807e-07,1000,0
418111877,0,5505042,24.0,0,0,0,34.906586,0.0007368699,1.9912318e-07,1000,0
419120794,0,5505042,24.0,0,0,0,34.906586,0.00074815116,2.374977e-07,1000,0
420132744,0,5505042,24.0,0,0,0,34.906586,0.0007654145,7.969003e-07,1000,0
421142751,0,5505042,24.0,0,0,0,34.906586,0.00074909616,1.76817e-06,1000,0
422152725,0,5505042,24.0,0,0,0,34.906586,0.0006534233,1.7037145e-06,1000,0
423162937,0,5505042,24.0,0,0,0,34.906586,0.00075213955,9.325932e-07,1000,0
424170915,0,5505042,24.0,0,0,0,34.906586,0.00064565503,4.0351685e-07,1000,0
425083955,0,5505042,24.0,0,0,0,34.906586,0.00053474883,2.633225e-07,1000,0
426089727,0,5505042,24.0,0,0,0,34.906586,0.0006037374,2.7235143e-07,1000,0
427099906,0,5505042,24.0,0,0,0,34.906586,0.0006572748,1.8978135e-07,1000,0
428107885,0,5505042,24.0,0,0,0,34.906586,0.0007398396,1.901176e-07,1000,0
429115815,0,5505042,24.0,0,0,0,34.906586,0.0006485277,1.5209633e-07,1000,0
430122812,0,5505042,24.0,0,0,0,34.906586,0.0005807286,1.5457076e-07,1000,0
431130727,0,5505042,24.0,0,0,0,34.906586,0.0006164907,5.242187e-07,1000,0
432142026,0,5505042,24.0,0,0,0,34.906586,0.00062188256,6.9915893e-07,1000,0
433152763,0,5505042,24.0,0,0,0,34.906586,0.00062762905,1.3312297e-06,1000,0
434159809,0,5505042,24.0,0,0,0,34.906586,0.0006029773,8.571228e-07,1000,0
435166816,0,5505042,25.0,0,0,0,34.906586,0.0005870526,4.6073703e-07,1000,0
436176830,0,5505042,24.0,0,0,0,34.906586,0.0006186428,2.6010161e-07,1000,0
437185720,0,5505042,24.0,0,0,0,34.906586,0.0006222431,1.7326991e-07,1000,0
438194745,0,5505042,25.0,0,0,0,34.906586,0.000615329,2.0602515e-07,1000,0
439203817,0,5505042,24.0,0,0,0,34.906586,0.0005737682,8.9623995e-07,1000,0
440112941,0,5505042,24.0,0,0,0,34.906586,0.0007299061,2.119572e-06,1000,0
441118835,0,5505042,24.0,0,0,0,34.906586,0.00088715676,3.104188e-06,1000,0
442127812,0,5505042,24.0,0,0,0,34.906586,0.00090382755,2.680992e-06,1000,0
443136855,0,5505042,24.0,0,0,0,34.906586,0.00078156334,1.2975389e-06,1000,0
444146804,0,5505042,24.0,0,0,0,34.906586,0.0007196976,3.852471e-07,1000,0
445155808,0,5505042,25.0,0,0,0,34.906586,0.00070256006,2.5254874e-07,1000,0
446162737,0,5505042,24.0,0,0,0,34.906586,0.00077424356,2.7009446e-07,1000,0
447173817,0,5505042,24.0,0,0,0,34.906586,0.00072668603,2.1185026e-07,1000,0
448186737,0,5505042,24.0,0,0,0,34.906586,0.000771229,2.4749926e-07,1000,0
449197747,0,5505042,25.0,0,0,0,34.906586,0.0007788237,1.7599807e-07,1000,0
450205823,0,5505042,24.0,0,0,0,34.906586,0.00074624247,2.1647715e-07,1000,0
451217793,0,5505042,25.0,0,0,0,34.906586,0.0007505064,2.6542028e-07,1000,0
452228843,0,5505042,24.0,0,0,0,34.906586,0.0008416346,2.6969937e-07,1000,0
453138727,0,5505042,25.0,0,0,0,34.906586,0.0008036824,2.740351e-07,1000,0
454149834,0,5505042,24.0,0,0,0,34.906586,0.00076247886,3.0114927e-07,1000,0
455159832,0,5505042,25.0,0,0,0,34.906586,0.0007287755,7.2807194e-07,1000,0
456172873,0,5505042,24.0,0,0,0,34.906586,0.0007047483,1.0504955e-06,1000,0
457182817,0,5505042,25.0,0,0,0,34.906586,0.0006372525,1.4961759e-06,1000,0
458196739,0,5505042,25.0,0,0,0,34.906586,0.0005313466,1.2188339e-06,1000,0
459205746,0,5505042,25.0,0,0,0,34.906586,0.00055738864,1.188632e-06,1000,0
460215818,0,5505042,25.0,0,0,0,34.906586,0.00069476716,3.6105484e-07,1000,0
461222730,0,5505042,24.0,0,0,0,34.906586,0.00060959347,2.0504513e-07,1000,0
462230717,0,5505042,24.0,0,0,0,34.906586,0.0005344842,1.594615e-07,1000,0
463247819,0,5505042,24.0,0,0,0,34.906586,0.00051313714,1.220419e-07,1000,0
464155814,0,5505042,24.0,0,0,0,34.906586,0.00051225856,1.0604916e-07,1000,0
465164756,0,5505042,24.0,0,0,0,34.906586,0.00048870494,1.0498989e-07,1000,0
466176716,0,5505042,24.0,0,0,0,34.906586,0.00051538466,1.2834774e-07,1000,0
467186712,0,5505042,24.0,0,0,0,34.906586,0.00053479854,1.1224088e-07,1000,0
468196721,0,5505042,23.0,0,0,0,34.906586,0.0005850802,1.7312908e-07,1000,0
469205931,0,5505042,23.0,0,0,0,34.906586,0.0005134884,1.0279001e-07,1000,0
470215819,0,5505042,24.0,0,0,0,34.906586,0.0004927342,9.538523e-08,1000,0
471227744,0,5505042,23.0,0,0,0,34.906586,0.00049526413,1.1210503e-07,1000,0
472241752,0,5505042,23.0,0,0,0,34.906586,0.00050346786,1.0814055e-07,1000,0
473249805,0,5505042,23.0,0,0,0,34.906586,0.0005250472,1.3680437e-07,1000,0
474259812,0,5505042,23.0,0,0,0,34.906586,0.00051406247,1.1376446e-07,1000,0
475168829,0,5505042,23.0,0,0,0,34.906586,0.0005190332,1.2305114e-07,1000,0
476179793,0,5505042,23.0,0,0,0,34.906586,0.0005204461,1.2145658e-07,1000,0
477189720,0,5505042,23.0,0,0,0,34.906586,0.00048663648,1.5166127e-07,1000,0
478200726,0,5505042,23.0,0,0,0,34.906586,0.000472396,1.526057e-07,1000,0
479207811,0,5505042,23.0,0,0,0,34.906586,0.00049996603,2.3801093e-07,1000,0
480216751,0,5505042,23.0,0,0,0,34.906586,0.00056801055,4.300085e-07,1000,0
481229722,0,5505042,23.0,0,0,0,34.906586,0.0006387765,2.386691e-07,1000,0
482236818,0,5505042,23.0,0,0,0,34.906586,0.00055790675,1.869629e-07,1000,0
483245820,0,5505042,23.0,0,0,0,34.906586,0.00054338085,1.9384626e-07,1000,0
484255820,0,5505042,23.0,0,0,0,34.906586,0.00048344478,3.360493e-07,1000,0
485265764,0,5505042,23.0,0,0,0,34.906586,0.00042770046,2.144306e-07,1000,0
486177825,0,5505042,23.0,0,0,0,34.906586,0.0005504423,2.1078677e-07,1000,0
487190813,0,5505042,23.0,0,0,0,34.906586,0.00047084823,1.7057826e-07,1000,0
488201770,0,5505042,23.0,0,0,0,34.906586,0.0008197746,1.8739393e-06,1000,0
491228716,0,5505042,23.0,0,0,0,34.906586,0.00079587166,2.024407e-06,1000,0
492235811,0,5505042,23.0,0,0,0,34.906586,0.00087551377,2.5257498e-06,1000,0
493240754,0,5505042,23.0,0,0,0,34.906586,0.0008188908,1.7332505e-06,1000,0
494251834,0,5505042,23.0,0,0,0,34.906586,0.0008611819,2.2387835e-06,1000,0
495264812,0,5505042,23.0,0,0,0,34.906586,0.00047881174,3.9677735e-07,1000,0
496274035,0,5505042,23.0,0,0,0,34.906586,0.00017819343,5.488871e-08,1000,0
497284742,0,5505042,23.0,0,0,0,34.906586,0.000116142146,1.2306713e-08,1000,0
