timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
283499883,283491421,1200.0,0.63028544,0.020904321,1.1586967,0.0,255,190,6,4,0,0,1,1,1,1,35
284557883,284551420,1200.0,0.63028544,0.041765153,1.4130543,0.0,255,190,6,4,0,0,1,1,1,1,35
285566089,284551420,1200.0,0.63028544,0.041856933,1.4032038,0.0,255,190,6,4,0,0,1,1,1,1,35
286490981,286490401,1200.0,0.63028544,0.06261056,1.0663671,0.0,255,190,6,4,0,0,1,1,1,1,35
287498088,286490401,1200.0,0.63028544,0.04168672,1.3577961,0.0,255,190,6,4,0,0,1,1,1,1,35
288470870,288470148,1200.0,0.63028544,0.041803356,1.4452018,0.0,255,190,6,4,0,0,1,1,1,1,35
289499994,289493383,1200.0,0.63028544,0.041935917,1.1093049,0.0,255,190,6,4,0,0,1,1,1,1,35
290553756,290547909,1200.0,0.63028544,0.041999117,1.2459737,0.0,255,190,6,4,0,0,1,1,1,1,35
291556934,290547909,1200.0,0.63028544,0.041851927,1.2814661,0.0,255,190,6,4,0,0,1,1,1,1,35
292500435,292495217,1200.0,0.63028544,0.041944005,1.4071214,0.0,255,190,6,4,0,0,1,1,1,1,35
293512839,292495217,1200.0,0.63028544,0.041919973,1.4592143,0.0,255,190,6,4,0,0,1,1,1,1,35
294470368,294470048,1200.0,0.63028544,0.020897537,1.2558426,0.0,255,190,6,4,0,0,1,1,1,1,35
295503040,295492407,1200.0,0.63028544,0.0628841,1.3515091,0.0,255,190,6,4,0,0,1,1,1,1,35
296510296,295492407,1200.0,0.63028544,0.041543845,1.2848918,0.0,255,190,6,4,0,0,1,1,1,1,35
296651361,296650459,1200.0,0.63028544,0.041543845,1.2848918,0.0,255,190,6,4,0,0,1,1,1,1,35
298502756,298494885,1200.0,0.63028544,0.041992817,1.2537856,0.0,255,190,6,4,0,0,1,1,1,1,35
299551243,299550876,1200.0,0.63028544,0.041779444,1.2911838,0.0,255,190,6,4,0,0,1,1,1,1,35
300557337,299550876,1200.0,0.63028544,0.04160727,1.4721048,0.0,255,190,6,4,0,0,1,1,1,1,35
301498174,301495370,1200.0,0.63028544,0.041774333,1.2651656,0.0,255,190,6,4,0,0,1,1,1,1,35
302505067,301495370,1200.0,0.63028544,0.04171181,1.0735825,0.0,255,190,6,4,0,0,1,1,1,1,35
302650935,302648403,1200.0,0.63028544,0.04171181,1.0735825,0.0,255,190,6,4,0,0,1,1,1,1,35
304501854,304495275,1200.0,0.63028544,0.041736145,1.355431,0.0,255,190,6,4,0,0,1,1,1,1,35
305543983,305540187,1200.0,0.63028544,0.02082924,1.064275,0.0,255,190,6,4,0,0,1,1,1,1,35
306544941,305540187,1200.0,0.63028544,0.062462382,1.4326689,0.0,255,190,6,4,0,0,1,1,1,1,35
307499883,307498798,1200.0,0.63028544,0.041891374,1.4103429,0.0,255,190,6,4,0,0,1,1,1,1,35
308499941,307498798,1200.0,0.63028544,0.04199034,1.1877267,0.0,255,190,6,4,0,0,1,1,1,1,35
308653848,308653298,1200.0,0.63028544,0.04199034,1.1877267,0.0,255,190,6,4,0,0,1,1,1,1,35
310502875,310497806,1200.0,0.63028544,0.04199832,1.3779448,0.0,255,190,6,4,0,0,1,1,1,1,35
311512392,310497806,1200.0,0.63028544,0.04162541,1.2666018,0.0,255,190,6,4,0,0,1,1,1,1,35
311658272,311655061,1200.0,0.63028544,0.04162541,1.2666018,0.0,255,190,6,4,0,0,1,1,1,1,35
313450145,313449430,1200.0,0.63028544,0.041997813,1.2379355,0.0,255,190,6,4,0,0,1,1,1,1,35
314459089,313449430,1200.0,0.63028544,0.04195234,1.3135078,0.0,255,190,6,4,0,0,1,1,1,1,35
314578035,314577785,1200.0,0.63028544,0.04195234,1.3135078,0.0,255,190,6,4,0,0,1,1,1,1,35
316507671,316502418,1200.0,0.63028544,0.041888367,1.2865713,0.0,255,190,6,4,0,0,1,1,1,1,35
317514793,316502418,1200.0,0.63028544,0.041735604,1.2739296,0.0,255,190,6,4,0,0,1,1,1,1,35
317667217,317656482,1200.0,0.63028544,0.041735604,1.2739296,0.0,255,190,6,4,0,0,1,1,1,1,35
318584794,318580414,1200.0,0.63028544,0.04188139,1.46186,0.0,255,190,6,4,0,0,1,1,1,1,35
320579842,320579410,1200.0,0.63028544,0.02078866,1.3146353,0.0,255,190,6,4,0,0,1,1,1,1,35
321581962,320579410,1200.0,0.63028544,0.04175062,1.0228902,0.0,255,190,6,4,0,0,1,1,1,1,35
322510110,322506406,1200.0,0.63028544,0.04165501,1.6136358,0.0,255,190,6,4,0,0,1,1,1,1,35
323518879,322506406,1200.0,0.63028544,0.041659266,1.2527536,0.0,255,190,6,4,0,0,1,1,1,1,35
323583295,323575421,1200.0,0.63028544,0.041659266,1.2527536,0.0,255,190,6,4,0,0,1,1,1,1,35
325510765,325508260,1200.0,0.63028544,0.04197695,1.3792427,0.0,255,190,6,4,0,0,1,1,1,1,35
326516263,325508260,1200.0,0.63028544,0.04175386,1.3778774,0.0,255,190,6,4,0,0,1,1,1,1,35
326669230,326662414,1200.0,0.63028544,0.04175386,1.3778774,0.0,255,190,6,4,0,0,1,1,1,1,35
328519080,328509826,1200.0,0.63028544,0.041593503,1.3498082,0.0,255,190,6,4,0,0,1,1,1,1,35
329526001,328509826,1200.0,0.63028544,0.041622978,1.3468006,0.0,255,190,6,4,0,0,1,1,1,1,35
329664989,329664401,1200.0,0.63028544,0.041622978,1.3468006,0.0,255,190,6,4,0,0,1,1,1,1,35
331523176,331513187,1200.0,0.63028544,0.04195494,1.3165859,0.0,255,190,6,4,0,0,1,1,1,1,35
332524895,331513187,1200.0,0.63028544,0.041966382,1.2450027,0.0,255,190,6,4,0,0,1,1,1,1,35
332674169,332665835,1200.0,0.63028544,0.041966382,1.2450027,0.0,255,190,6,4,0,0,1,1,1,1,35
334513753,334513418,1200.0,0.63028544,0.041739337,1.3555346,0.0,255,190,6,4,0,0,1,1,1,1,35
335521420,334513418,1200.0,0.63028544,0.041656416,1.2377907,0.0,255,190,6,4,0,0,1,1,1,1,35
335593419,335591073,1200.0,0.63028544,0.041656416,1.2377907,0.0,255,190,6,4,0,0,1,1,1,1,35
337523823,337515874,1200.0,0.63028544,0.041610315,1.357289,0.0,255,190,6,4,0,0,1,1,1,1,35
338534171,337515874,1200.0,0.63028544,0.04172437,1.2686194,0.0,255,190,6,4,0,0,1,1,1,1,35
339501422,339498421,1200.0,0.63028544,0.041702658,1.2461151,0.0,255,190,6,4,0,0,1,1,1,1,35
340520271,340517805,1200.0,0.63028544,0.041950412,1.2015797,0.0,255,190,6,4,0,0,1,1,1,1,35
341524270,340517805,1200.0,0.63028544,0.041592147,1.5805016,0.0,255,190,6,4,0,0,1,1,1,1,35
341584005,341580016,1200.0,0.63028544,0.041592147,1.5805016,0.0,255,190,6,4,0,0,1,1,1,1,35
343522249,343519426,1200.0,0.63028544,0.067958064,1.0623444,0.0,255,190,6,4,0,0,1,1,1,1,35
344527753,343519426,1200.0,0.63028544,0.041775662,1.4820414,0.0,255,190,6,4,0,0,1,1,1,1,35
345510952,345502470,1200.0,0.63028544,0.04149115,1.3227774,0.0,255,190,6,4,0,0,1,1,1,1,35
346532407,346527135,1200.0,0.63028544,0.04159742,1.1627469,0.0,255,190,6,4,0,0,1,1,1,1,35
347541143,346527135,1200.0,0.63028544,0.041968353,1.2980212,0.0,255,190,6,4,0,0,1,1,1,1,35
347594313,347584705,1200.0,0.63028544,0.041968353,1.2980212,0.0,255,190,6,4,0,0,1,1,1,1,35
348599912,348599473,1200.0,0.63028544,0.041795492,1.5135939,0.0,255,190,6,4,0,0,1,1,1,1,35
350447762,350447410,1200.0,0.63028544,0.041830793,1.3097022,0.0,255,190,6,4,0,0,1,1,1,1,35
351456029,350447410,1200.0,0.63028544,0.041986857,1.2166191,0.0,255,190,6,4,0,0,1,1,1,1,35
351602973,351602472,1200.0,0.63028544,0.041986857,1.2166191,0.0,255,190,6,4,0,0,1,1,1,1,35
353453472,353452450,1200.0,0.63028544,0.06738711,1.2952199,0.0,255,190,6,4,0,0,1,1,1,1,35
354516189,354513941,1200.0,0.63028544,0.041586626,1.2872051,0.0,255,190,6,4,0,0,1,1,1,1,35
355519451,354513941,1200.0,0.63028544,0.041703362,1.2769172,0.0,255,190,6,4,0,0,1,1,1,1,35
356461310,356451404,1200.0,0.63028544,0.041596718,1.3944805,0.0,255,190,6,4,0,0,1,1,1,1,35
357470089,356451404,1200.0,0.63028544,0.04195146,1.1936189,0.0,255,190,6,4,0,0,1,1,1,1,35
357522764,357516849,1200.0,0.63028544,0.04195146,1.1936189,0.0,255,190,6,4,0,0,1,1,1,1,35
359462121,359453500,1200.0,0.63028544,0.041760795,1.2677383,0.0,255,190,6,4,0,0,1,1,1,1,35
360469753,359453500,1200.0,0.63028544,0.041653275,1.5778658,0.0,255,190,6,4,0,0,1,1,1,1,35
360615860,360610873,1200.0,0.63028544,0.041653275,1.5778658,0.0,255,190,6,4,0,0,1,1,1,1,35
362458241,362454251,1200.0,0.63028544,0.04197049,1.1411977,0.0,255,190,6,4,0,0,1,1,1,1,35
363458817,362454251,1200.0,0.63028544,0.067920595,1.5112332,0.0,255,190,6,4,0,0,1,1,1,1,35
363614207,363609973,1200.0,0.63028544,0.067920595,1.5112332,0.0,255,190,6,4,0,0,1,1,1,1,35
365463050,365453406,1200.0,0.63028544,0.041631643,1.0635893,0.0,255,190,6,4,0,0,1,1,1,1,35
366468456,365453406,1200.0,0.63028544,0.04182896,1.4520625,0.0,255,190,6,4,0,0,1,1,1,1,35
366608092,366607406,1200.0,0.63028544,0.04182896,1.4520625,0.0,255,190,6,4,0,0,1,1,1,1,35
368462304,368455419,1200.0,0.63028544,0.041994747,1.1148605,0.0,255,190,6,4,0,0,1,1,1,1,35
369465947,368455419,1200.0,0.63028544,0.0418014,1.2361271,0.0,255,190,6,4,0,0,1,1,1,1,35
369529014,369525425,1200.0,0.63028544,0.0418014,1.2361271,0.0,255,190,6,4,0,0,1,1,1,1,35
371460072,371456416,1200.0,0.63028544,0.041630402,1.213229,0.0,255,190,6,4,0,0,1,1,1,1,35
372467399,371456416,1200.0,0.63028544,0.041941907,1.4430014,0.0,255,190,6,4,0,0,1,1,1,1,35
372509042,372508416,1200.0,0.63028544,0.041941907,1.4430014,0.0,255,190,6,4,0,0,1,1,1,1,35
374464701,374458037,1200.0,0.63028544,0.041724283,1.3719342,0.0,255,190,6,4,0,0,1,1,1,1,35
375522853,375518406,1200.0,0.63028544,0.041866526,1.2819132,0.0,255,190,6,4,0,0,1,1,1,1,35
376523397,375518406,1200.0,0.63028544,0.041684322,1.359703,0.0,255,190,6,4,0,0,1,1,1,1,35
377463450,377460410,1200.0,0.63028544,0.04189877,1.1991029,0.0,255,190,6,4,0,0,1,1,1,1,35
378530307,378526025,1200.0,0.63028544,0.041662823,1.5256529,0.0,255,190,6,4,0,0,1,1,1,1,35
379531904,378526025,1200.0,0.63028544,0.041887656,1.1608864,0.0,255,190,6,4,0,0,1,1,1,1,35
380470197,380462452,1200.0,0.63028544,0.04166034,1.344042,0.0,255,190,6,4,0,0,1,1,1,1,35
381471179,380462452,1200.0,0.63028544,0.041546848,1.0218546,0.0,255,190,6,4,0,0,1,1,1,1,35
381618070,381617889,1200.0,0.63028544,0.041546848,1.0218546,0.0,255,190,6,4,0,0,1,1,1,1,35
383472051,383463792,1200.0,0.63028544,0.07971414,1.3033262,0.0,255,190,6,4,0,0,1,1,1,1,35
384523192,384522455,1200.0,0.63028544,0.029801372,1.1165581,0.0,255,190,6,4,0,0,1,1,1,1,35
385531919,384522455,1200.0,0.63028544,0.0419736,1.4071149,0.0,255,190,6,4,0,0,1,1,1,1,35
386472754,386464417,1200.0,0.63028544,0.06279134,1.4162936,0.0,255,190,6,4,0,0,1,1,1,1,35
387478338,386464417,1200.0,0.63028544,0.020884113,0.95171887,0.0,255,190,6,4,0,0,1,1,1,1,35
387626145,387619410,1200.0,0.63028544,0.020884113,0.95171887,0.0,255,190,6,4,0,0,1,1,1,1,35
389475371,389466781,1200.0,0.63028544,0.041640308,1.3652073,0.0,255,190,6,4,0,0,1,1,1,1,35
390537069,390527410,1200.0,0.63028544,0.020811612,1.1654502,0.0,255,190,6,4,0,0,1,1,1,1,35
391540507,390527410,1200.0,0.63028544,0.04155544,1.3228481,0.0,255,190,6,4,0,0,1,1,1,1,35
392467894,392466401,1200.0,0.63028544,0.04155544,1.3228481,0.0,255,190,6,4,0,0,1,1,1,1,35
393478167,392466401,1200.0,0.63028544,0.06273707,1.2935785,0.0,255,190,6,4,0,0,1,1,1,1,35
393625886,393620418,1200.0,0.63028544,0.04677566,1.3714226,0.0,255,190,6,4,0,0,1,1,1,1,35
394550068,394548368,1200.0,0.63028544,0.041958164,1.3676363,0.0,255,190,6,4,0,0,1,1,1,1,35
396469620,395467803,1200.0,0.63028544,0.06279697,1.244975,0.0,255,190,6,4,0,0,1,1,1,1,35
397474785,395467803,1200.0,0.63028544,0.020884342,1.3604658,0.0,255,190,6,4,0,0,1,1,1,1,35
398470462,398469069,1200.0,0.63028544,0.02092759,1.2815658,0.0,255,190,6,4,0,0,1,1,1,1,35
399527974,399522408,1200.0,0.63028544,0.0624177,1.3177071,0.0,255,190,6,4,0,0,1,1,1,1,35
400541837,399522408,1200.0,0.63028544,0.041911524,1.2393836,0.0,255,190,6,4,0,0,1,1,1,1,35
401472036,401469410,1200.0,0.63028544,0.04188874,1.2626463,0.0,255,190,6,4,0,0,1,1,1,1,35
402480088,401469410,1200.0,0.63028544,0.04182721,1.3982239,0.0,255,190,6,4,0,0,1,1,1,1,35
402629016,402623406,1200.0,0.63028544,0.020795373,1.3417966,0.0,255,190,6,4,0,0,1,1,1,1,35
404485091,404470410,1200.0,0.63028544,0.062488962,1.1178582,0.0,255,190,6,4,0,0,1,1,1,1,35
405487456,404470410,1200.0,0.63028544,0.041752033,1.6164001,0.0,255,190,6,4,0,0,1,1,1,1,35
406457869,406450853,1200.0,0.63028544,0.020898808,1.2887598,0.0,255,190,6,4,0,0,1,1,1,1,35
407478861,407472410,1200.0,0.63028544,0.06273632,1.1372201,0.0,255,190,6,4,0,0,1,1,1,1,35
408480966,407472410,1200.0,0.63028544,0.04193299,1.2979258,0.0,255,190,6,4,0,0,1,1,1,1,35
408632190,408628130,1200.0,0.63028544,0.020982668,1.5187454,0.0,255,190,6,4,0,0,1,1,1,1,35
410475926,410475418,1200.0,0.63028544,0.062382907,1.0109992,0.0,255,190,6,4,0,0,1,1,1,1,35
411485802,410475418,1200.0,0.63028544,0.041940317,1.3530746,0.0,255,190,6,4,0,0,1,1,1,1,35
411630842,411627417,1200.0,0.63028544,0.020894399,1.3024175,0.0,255,190,6,4,0,0,1,1,1,1,35
413479753,413475404,1200.0,0.63028544,0.062439293,1.3350115,0.0,255,190,6,4,0,0,1,1,1,1,35
414483873,413475404,1200.0,0.63028544,0.041614935,1.3088888,0.0,255,190,6,4,0,0,1,1,1,1,35
414632500,414632301,1200.0,0.63028544,0.04173104,1.2777647,0.0,255,190,6,4,0,0,1,1,1,1,35
416480371,416476428,1200.0,0.63028544,0.04186319,1.2419412,0.0,255,190,6,4,0,0,1,1,1,1,35
417484416,416476428,1200.0,0.63028544,0.04190851,1.404933,0.0,255,190,6,4,0,0,1,1,1,1,35
417633140,417631385,1200.0,0.63028544,0.04190851,1.404933,0.0,255,190,6,4,0,0,1,1,1,1,35
419564096,418555506,1200.0,0.63028544,0.041600015,1.3113909,0.0,255,190,6,4,0,0,1,1,1,1,35
420571203,418555506,1200.0,0.63028544,0.020997101,1.383809,0.0,255,190,6,4,0,0,1,1,1,1,35
420639224,420633418,1200.0,0.63028544,0.020997101,1.383809,0.0,255,190,6,4,0,0,1,1,1,1,35
421652314,420633418,1200.0,0.63028544,0.041563623,1.3626931,0.0,255,190,6,4,0,0,1,1,1,1,35
422655363,420633418,1200.0,0.63028544,0.020965302,1.3088338,0.0,255,190,6,4,0,0,1,1,1,1,35
424499005,424496410,1200.0,0.63028544,0.04195955,1.5644917,0.0,255,190,6,4,0,0,1,1,1,1,35
425485120,425484128,1200.0,0.63028544,0.04148644,1.3384315,0.0,255,190,6,4,0,0,1,1,1,1,35
426107259,426106374,1200.0,0.63028544,0.041592225,1.0645629,0.0,255,190,6,4,0,0,1,1,1,1,35
426639467,426638179,1200.0,0.63028544,0.041592225,1.0645629,0.0,255,190,6,4,0,0,1,1,1,1,35
428488323,428487507,1200.0,0.63028544,0.041859724,5.7457457,0.6916821,255,190,6,4,0,0,1,1,1,1,35
429494681,428487507,1200.0,0.63028544,0.041663192,5.741585,0.39381638,255,190,6,4,0,0,1,1,1,1,35
429650797,429646034,1200.0,0.63028544,0.041663192,5.741585,0.39381638,255,190,6,4,0,0,1,1,1,1,35
431492802,431492392,1200.0,0.63028544,0.020920396,5.747132,0.6246233,255,190,6,4,0,0,1,1,1,1,35
432493752,431492392,1200.0,0.63028544,0.020810725,2.6082776,0.30126002,255,190,6,4,0,0,1,1,1,1,35
432649883,432645417,1200.0,0.63028544,0.020810725,2.6082776,0.30126002,255,190,6,4,0,0,1,1,1,1,35
434495266,434493508,1200.0,0.63028544,0.04156416,1.414171,0.0,255,190,6,4,0,0,1,1,1,1,35
435496164,434493508,1200.0,0.63028544,0.21708302,1.8860333,0.0,255,190,6,4,0,0,1,1,1,1,35
436479827,436479285,1200.0,0.63028544,0.20052911,1.6131674,0.0,255,190,6,4,0,0,1,1,1,1,35
437504057,437495418,1200.0,0.63028544,0.041749585,1.3230642,0.0,255,190,6,4,0,0,1,1,1,1,35
438510762,437495418,1200.0,0.63028544,0.041402966,1.2549043,0.0,255,190,6,4,0,0,1,1,1,1,35
438555300,438554922,1200.0,0.63028544,0.041402966,1.2549043,0.0,255,190,6,4,0,0,1,1,1,1,35
440503173,440502808,1200.0,0.63028544,0.0416854,1.1850563,0.0,255,190,6,4,0,0,1,1,1,1,35
441503951,440502808,1200.0,0.63028544,0.041733447,1.3285147,0.0,255,190,6,4,0,0,1,1,1,1,35
441572016,441570155,1200.0,0.63028544,0.041733447,1.3285147,0.0,255,190,6,4,0,0,1,1,1,1,35
443507509,443499410,1200.0,0.63028544,0.4221387,2.3921192,0.0,255,190,6,4,0,0,1,1,1,1,35
444513507,443499410,1200.0,0.63028544,0.04180735,1.248248,0.0,255,190,6,4,0,0,1,1,1,1,35
444568841,444560966,1200.0,0.63028544,0.04180735,1.248248,0.0,255,190,6,4,0,0,1,1,1,1,35
446504139,446503136,1200.0,0.63028544,0.37459826,2.2218235,0.0,255,190,6,4,0,0,1,1,1,1,35
447512385,446503136,1200.0,0.63028544,0.16842504,1.6575006,0.0,255,190,6,4,0,0,1,1,1,1,35
447562485,447560432,1200.0,0.63028544,0.16842504,1.6575006,0.0,255,190,6,4,0,0,1,1,1,1,35
449505952,449502436,1200.0,0.63028544,0.041837376,1.4792501,0.0,255,190,6,4,0,0,1,1,1,1,35
450506940,449502436,1200.0,0.63028544,0.21740755,1.737266,0.0,255,190,6,4,0,0,1,1,1,1,35
451505830,451501430,1200.0,0.63028544,0.041735396,1.1745533,0.0,255,190,6,4,0,0,1,1,1,1,35
452509884,451501430,1200.0,0.63028544,0.041745767,1.2076454,0.0,255,190,6,4,0,0,1,1,1,1,35
452568810,452563976,1200.0,0.63028544,0.041745767,1.2076454,0.0,255,190,6,4,0,0,1,1,1,1,35
454498505,454498184,1200.0,0.63028544,0.11187842,1.4504591,0.0,255,190,6,4,0,0,1,1,1,1,35
455510777,455508446,1200.0,0.63028544,0.041582756,1.3950025,0.0,255,190,6,4,0,0,1,1,1,1,35
456513095,455508446,1200.0,0.63028544,0.041712347,1.2056855,0.0,255,190,6,4,0,0,1,1,1,1,35
456665348,456664438,1200.0,0.63028544,0.041712347,1.2056855,0.0,255,190,6,4,0,0,1,1,1,1,35
458458118,458448428,1200.0,0.63028544,0.04097402,1.3301567,0.0,255,190,6,4,0,0,1,1,1,1,35
459461350,458448428,1200.0,0.63028544,0.04170357,1.3196201,0.0,255,190,6,4,0,0,1,1,1,1,35
460496859,460496399,1200.0,0.63028544,0.26860484,1.6681253,0.0,255,190,6,4,0,0,1,1,1,1,35
461518023,461509990,1200.0,0.63028544,0.02074328,1.4747485,0.0,255,190,6,4,0,0,1,1,1,1,35
462525851,461509990,1200.0,0.63028544,0.04152302,1.1636332,0.0,255,190,6,4,0,0,1,1,1,1,35
462614955,462614196,1200.0,0.63028544,0.04152302,1.1636332,0.0,255,190,6,4,0,0,1,1,1,1,35
464515753,464515026,1200.0,0.63028544,0.041988116,1.0327077,0.0,255,190,6,4,0,0,1,1,1,1,35
465524489,464515026,1200.0,0.63028544,0.041974016,1.5820206,0.0,255,190,6,4,0,0,1,1,1,1,35
465588390,465587805,1200.0,0.63028544,0.041974016,1.5820206,0.0,255,190,6,4,0,0,1,1,1,1,35
466519763,466519159,1200.0,0.63028544,0.04166183,1.2895328,0.0,255,190,6,4,0,0,1,1,1,1,35
468450040,468441407,1200.0,0.63028544,0.020901013,1.4143019,0.0,255,190,6,4,0,0,1,1,1,1,35
469450341,468441407,1200.0,0.63028544,0.062685624,1.4407744,0.0,255,190,6,4,0,0,1,1,1,1,35
469514098,469509482,1200.0,0.63028544,0.062685624,1.4407744,0.0,255,190,6,4,0,0,1,1,1,1,35
471450916,471442404,1200.0,0.63028544,0.020759562,1.308841,0.0,255,190,6,4,0,0,1,1,1,1,35
472460403,471442404,1200.0,0.63028544,0.06290696,1.427888,0.0,255,190,6,4,0,0,1,1,1,1,35
472523958,472510419,1200.0,0.63028544,0.06290696,1.427888,0.0,255,190,6,4,0,0,1,1,1,1,35
474450756,474441401,1200.0,0.63028544,0.1152677,1.3484334,0.0,255,190,6,4,0,0,1,1,1,1,35
475460382,474441401,1200.0,0.63028544,0.04175913,1.3183954,0.0,255,190,6,4,0,0,1,1,1,1,35
476474635,476468467,1200.0,0.63028544,0.0416217,1.4389216,0.0,255,190,6,4,0,0,1,1,1,1,35
477475353,476468467,1200.0,0.63028544,0.21696334,1.6013486,0.0,255,190,6,4,0,0,1,1,1,1,35
478522954,478514418,1200.0,0.63028544,0.04179437,1.377224,0.0,255,190,6,4,0,0,1,1,1,1,35
479527316,478514418,1200.0,0.63028544,0.041623805,1.2219559,0.0,255,190,6,4,0,0,1,1,1,1,35
480443875,480441421,1200.0,0.63028544,0.45769742,2.4213994,0.0,255,190,6,4,0,0,1,1,1,1,35
481446987,480441421,1200.0,0.63028544,0.041648153,1.1849891,0.0,255,190,6,4,0,0,1,1,1,1,35
481605753,481596410,1200.0,0.63028544,0.041648153,1.1849891,0.0,255,190,6,4,0,0,1,1,1,1,35
483453432,483445324,1200.0,0.63028544,0.21652545,1.561367,0.0,255,190,6,4,0,0,1,1,1,1,35
484508762,484507157,1200.0,0.63028544,0.10529484,1.6628637,0.0,255,190,6,4,0,0,1,1,1,1,35
485517890,484507157,1200.0,0.63028544,0.04189618,1.2299521,0.0,255,190,6,4,0,0,1,1,1,1,35
485527982,485522423,1200.0,0.63028544,0.04189618,1.2299521,0.0,255,190,6,4,0,0,1,1,1,1,35
489463828,489451965,1200.0,0.63028544,0.041718606,1.0449518,0.0,255,190,6,4,0,0,1,1,1,1,35
490494951,490487410,1200.0,0.63028544,0.2160996,1.8883933,0.0,255,190,6,4,0,0,1,1,1,1,35
491503762,490487410,1200.0,0.63028544,0.04159948,1.309393,0.0,255,190,6,4,0,0,1,1,1,1,35
492459524,492451440,1200.0,0.63028544,0.041535217,1.1689197,0.0,255,190,6,4,0,0,1,1,1,1,35
493464195,492451440,1200.0,0.63028544,0.24307582,1.6357807,0.0,255,190,6,4,0,0,1,1,1,1,35
493608877,493600369,1200.0,0.63028544,0.24307582,1.6357807,0.0,255,190,6,4,0,0,1,1,1,1,35
495455335,495454206,1200.0,0.63028544,0.041800816,1.248053,0.0,255,190,6,4,0,0,1,1,1,1,35
